,episodes,sfw,start_year,episode_duration,total_duration,synopsis_char_count,title_char_count,start_date_day_of_year,end_date_day_of_year,broadcast_time,is_Action,is_Adventure,is_Drama,is_Fantasy,is_Sci-Fi,is_Suspense,is_Supernatural,is_Award Winning,is_Romance,is_Comedy,is_Sports,is_Slice of Life,is_Mystery,is_Avant Garde,is_Horror,is_Ecchi,is_Gourmet,is_Boys Love,is_Girls Love,is_Hentai,is_Erotica,is_Shounen,is_Seinen,is_Shoujo,is_Josei,is_Kids,score
4157,12.0,1,1998.0,1500.0,18000.0,395,32,190.0,266.0,105.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.93
4159,35.0,1,1995.0,1500.0,52500.0,728,14,282.0,179.0,1110.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.12
4160,54.0,1,1990.0,1462.0,78948.0,733,23,32.0,43.0,1140.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.03
4166,12.0,1,2017.0,1420.0,17040.0,1282,13,191.0,268.0,1200.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62
4167,12.0,1,2015.0,120.0,1440.0,291,11,186.0,263.0,1347.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.63
4170,12.0,1,2012.0,120.0,1440.0,877,7,281.0,358.0,1347.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.57
4171,24.0,1,2020.0,300.0,7200.0,773,23,111.0,307.0,1314.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.98
4175,12.0,1,2016.0,1420.0,17040.0,25,31,275.0,352.0,1290.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78
4177,47.0,1,1986.0,1460.0,68620.0,985,21,60.0,31.0,1050.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65
4182,26.0,1,2003.0,1440.0,37440.0,791,9,97.0,272.0,60.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.8100000000000005
4183,33.0,1,1981.0,1460.0,48180.0,78,16,110.0,18.0,1140.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
4190,13.0,1,2003.0,1440.0,18720.0,1097,10,211.0,295.0,690.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.4
4197,25.0,1,1996.0,1359.0,33975.0,497,5,97.0,265.0,1050.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.04
4199,15.0,1,2014.0,240.0,3600.0,932,7,355.0,88.0,113.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8100000000000005
4200,52.0,1,1993.0,1346.0,69992.0,440,21,99.0,91.0,1110.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.13
4202,13.0,1,1999.0,1380.0,17940.0,1146,8,249.0,333.0,1230.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23
4213,52.0,1,1975.0,1500.0,78000.0,619,38,274.0,273.0,1140.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19
4215,13.0,1,2009.0,1500.0,19500.0,1028,11,4.0,88.0,120.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
4217,12.0,1,2018.0,1435.0,17220.0,273,43,215.0,292.0,1290.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.71
4221,26.0,1,1998.0,1440.0,37440.0,624,25,95.0,270.0,570.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.15
4234,12.0,1,2004.0,1404.0,16848.0,408,29,95.0,172.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.77
4235,52.0,1,2007.0,1440.0,74880.0,1077,23,95.0,87.0,1050.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
4244,10.0,1,2000.0,1380.0,13800.0,488,13,208.0,271.0,1110.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.7
4248,25.0,1,2000.0,1445.0,36125.0,600,13,99.0,267.0,1050.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.86
4255,66.0,1,1999.0,1500.0,99000.0,511,16,275.0,6.0,480.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12
4258,120.0,1,2017.0,1459.0,175080.0,1212,16,130.0,268.0,1105.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.64
4268,12.0,1,2020.0,1420.0,17040.0,1015,21,286.0,363.0,1290.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77
4272,12.0,1,2018.0,1440.0,17280.0,672,22,5.0,82.0,1350.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.38
4273,16.0,1,1999.0,240.0,3840.0,710,12,334.0,358.0,1435.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78
4280,12.0,1,2022.0,1420.0,17040.0,911,12,96.0,173.0,1290.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75
4290,12.0,1,2015.0,1417.0,17004.0,1168,24,99.0,176.0,164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71
4300,12.0,1,2022.0,1420.0,17040.0,1009,6,6.0,83.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.52
4303,51.0,1,1992.0,1440.0,73440.0,631,25,10.0,360.0,1020.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36
4304,12.0,1,2020.0,1460.0,17520.0,1110,15,186.0,263.0,1320.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66
4306,24.0,1,1999.0,900.0,21600.0,746,22,278.0,95.0,1140.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.76
4307,12.0,1,2021.0,1439.0,17268.0,715,32,276.0,353.0,1320.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6.71
4310,13.0,1,2005.0,1440.0,18720.0,669,18,5.0,89.0,1080.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98
4311,50.0,1,2018.0,1485.0,74250.0,466,16,95.0,87.0,1105.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.19
4319,12.0,1,2021.0,1419.0,17028.0,1439,7,280.0,357.0,1410.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52
4320,84.0,1,2010.0,1332.0,111888.0,511,20,266.0,166.0,1140.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.39
4325,39.0,1,1994.0,1417.0,55263.0,744,22,16.0,352.0,1170.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42
4327,51.0,1,1995.0,1460.0,74460.0,1039,18,9.0,359.0,1080.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6.96
4328,12.0,1,2011.0,270.0,3240.0,202,22,187.0,264.0,1374.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66
4329,50.0,1,1981.0,1480.0,74000.0,477,53,4.0,361.0,1170.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29
4332,12.0,1,2016.0,120.0,1440.0,638,21,10.0,87.0,1347.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54
4333,193.0,1,1963.0,1590.0,306870.0,506,13,1.0,365.0,1140.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.08
4351,13.0,1,2015.0,1479.0,19227.0,386,23,96.0,180.0,1140.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.23
4353,24.0,1,2014.0,1450.0,34800.0,741,22,112.0,273.0,95.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59
4360,12.0,1,2019.0,1420.0,17040.0,1272,33,182.0,259.0,1380.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.4
4366,10.0,1,2006.0,1440.0,14400.0,764,24,181.0,258.0,160.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.87
4377,12.0,1,2020.0,1420.0,17040.0,783,33,278.0,355.0,120.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47
4379,13.0,1,2007.0,1560.0,20280.0,677,34,276.0,360.0,120.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.69
4382,12.0,1,2020.0,1400.0,16800.0,61,54,189.0,266.0,1140.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.89
4386,52.0,1,1999.0,1500.0,78000.0,831,13,99.0,294.0,1080.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88
4395,12.0,1,2017.0,1418.0,17016.0,370,17,190.0,267.0,1320.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.44
4412,51.0,1,1993.0,1463.0,74613.0,956,26,92.0,84.0,1020.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74
4413,12.0,1,2015.0,120.0,1440.0,32,9,97.0,174.0,65.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.68
4414,12.0,1,2007.0,1440.0,17280.0,449,17,8.0,85.0,0.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.53
4417,6.0,1,2017.0,1430.0,8580.0,872,26,196.0,231.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.58
4422,6.0,1,2018.0,1440.0,8640.0,872,18,13.0,48.0,1260.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53
4427,12.0,1,2018.0,1355.0,16260.0,510,25,4.0,81.0,1200.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.53
4431,12.0,1,2013.0,1440.0,17280.0,1117,15,99.0,183.0,125.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.46
4434,10.0,1,2017.0,1420.0,14200.0,794,47,285.0,348.0,30.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.25
4435,12.0,1,2016.0,1440.0,17280.0,443,26,185.0,269.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.6
4436,10.0,1,2018.0,1440.0,14400.0,1095,23,28.0,91.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28
4440,12.0,1,2017.0,1440.0,17280.0,729,32,192.0,269.0,1230.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16
4444,12.0,1,2017.0,1440.0,17280.0,832,6,6.0,83.0,148.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29
4447,51.0,1,1995.0,1440.0,73440.0,693,32,95.0,87.0,1080.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.72
4449,12.0,1,2017.0,480.0,5760.0,618,36,102.0,179.0,1350.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.44
4451,13.0,1,2014.0,1440.0,18720.0,1050,12,279.0,5.0,1140.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.92
4454,26.0,1,2017.0,420.0,10920.0,285,17,280.0,90.0,560.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.51
4466,12.0,1,2011.0,1440.0,17280.0,301,19,102.0,179.0,150.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.33
4468,13.0,1,2004.0,1490.0,19370.0,718,17,56.0,147.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.09
4471,330.0,1,2002.0,1500.0,495000.0,187,11,109.0,262.0,680.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31
4472,12.0,1,2020.0,1420.0,17040.0,554,34,93.0,170.0,1260.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24
4491,12.0,1,2015.0,1500.0,18000.0,838,33,93.0,170.0,1350.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72
4492,49.0,1,2017.0,1470.0,72030.0,1010,26,36.0,28.0,510.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.06
4494,10.0,1,2015.0,1429.0,14290.0,1037,8,99.0,162.0,65.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.32
4500,12.0,1,2020.0,1427.0,17124.0,67,29,9.0,86.0,1350.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
4515,38.0,1,2002.0,1500.0,57000.0,830,12,185.0,86.0,1080.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.7
4523,13.0,1,2000.0,1380.0,17940.0,487,36,290.0,8.0,1405.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.98
4526,13.0,1,2010.0,1440.0,18720.0,92,19,2.0,86.0,1410.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09
4541,24.0,1,2012.0,1320.0,31680.0,504,29,173.0,10.0,1140.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.4
4550,25.0,1,2000.0,1440.0,36000.0,357,31,92.0,274.0,450.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74
4553,12.0,1,2020.0,1440.0,17280.0,996,21,276.0,360.0,88.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46
4559,13.0,1,2020.0,1435.0,18655.0,554,3,6.0,90.0,1320.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.45
4561,12.0,1,2016.0,1440.0,17280.0,862,20,278.0,355.0,1380.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72
4566,26.0,1,2018.0,213.0,5538.0,47,41,97.0,272.0,95.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08
4568,23.0,1,1999.0,1454.0,33442.0,260,26,275.0,86.0,1020.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.78
4569,12.0,1,2016.0,1422.0,17064.0,782,8,96.0,173.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.48
4570,12.0,1,2004.0,1420.0,17040.0,1114,8,277.0,354.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
4572,12.0,1,2013.0,1466.0,17592.0,1119,18,11.0,88.0,90.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.45
4574,13.0,1,2014.0,1440.0,18720.0,893,6,187.0,271.0,1320.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47
4576,26.0,1,1999.0,1500.0,39000.0,422,30,278.0,88.0,1080.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14
4577,12.0,1,2013.0,1420.0,17040.0,968,15,280.0,357.0,30.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.32
4578,12.0,1,2006.0,1440.0,17280.0,425,24,94.0,171.0,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.58
4581,53.0,1,1978.0,1545.0,81885.0,968,18,1.0,365.0,1170.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.56
4597,12.0,1,2018.0,1420.0,17040.0,1285,22,98.0,175.0,1320.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.65
4598,12.0,1,2018.0,1420.0,17040.0,1121,6,182.0,259.0,1320.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32
4600,12.0,1,2015.0,120.0,1440.0,31,9,188.0,265.0,65.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.66
4601,51.0,1,2010.0,1455.0,74205.0,795,35,94.0,86.0,540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.01
4612,24.0,1,2022.0,1441.0,34584.0,546,4,8.0,176.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82
4615,12.0,1,2016.0,1424.0,17088.0,771,12,282.0,36.0,1260.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.68
4616,51.0,1,1996.0,1500.0,76500.0,590,26,8.0,358.0,1080.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.83
4621,25.0,1,2000.0,1500.0,37500.0,996,12,280.0,81.0,75.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77
4631,12.0,1,2022.0,1440.0,17280.0,644,52,96.0,173.0,1260.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25
4635,52.0,1,1975.0,1560.0,81120.0,1014,15,5.0,362.0,1170.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38
4643,12.0,1,2022.0,1420.0,17040.0,1303,28,8.0,85.0,1320.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23
4645,33.0,1,2014.0,1465.0,48345.0,943,37,68.0,292.0,600.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.73
4672,26.0,1,2004.0,1440.0,37440.0,741,22,98.0,273.0,90.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45
4674,12.0,1,2010.0,1559.0,18708.0,669,54,277.0,354.0,1410.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.1
4676,12.0,1,2019.0,1420.0,17040.0,1377,9,276.0,80.0,1410.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29
4680,12.0,1,2003.0,1400.0,16800.0,396,49,277.0,354.0,75.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93
4684,26.0,1,2002.0,1500.0,39000.0,506,17,92.0,267.0,1110.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.61
4689,12.0,1,2021.0,1430.0,17160.0,1151,19,182.0,259.0,1320.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.27
4690,12.0,1,2021.0,880.0,10560.0,37,32,275.0,352.0,115.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
4693,39.0,1,2000.0,1340.0,52260.0,255,16,189.0,89.0,1080.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65
4697,12.0,1,2017.0,1420.0,17040.0,717,11,11.0,88.0,1410.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33
4706,51.0,1,1997.0,1500.0,76500.0,323,30,6.0,356.0,1080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.03
4728,51.0,1,2017.0,1479.0,75429.0,543,17,94.0,86.0,1075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.33
4732,12.0,1,2002.0,1400.0,16800.0,469,21,185.0,262.0,1410.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.72
4735,12.0,1,2016.0,1440.0,17280.0,809,31,7.0,84.0,1350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31
4740,25.0,1,2014.0,1485.0,37125.0,570,13,96.0,264.0,118.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41
4741,13.0,1,2016.0,1480.0,19240.0,386,23,277.0,361.0,1140.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.33
4751,12.0,1,2021.0,1500.0,18000.0,668,28,56.0,27.0,510.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.01
4755,11.0,1,2013.0,1440.0,15840.0,747,13,284.0,354.0,50.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43
4768,47.0,1,1981.0,1500.0,70500.0,285,16,65.0,57.0,1170.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.08
4770,12.0,1,2017.0,1420.0,17040.0,781,12,281.0,358.0,1320.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38
4773,12.0,1,2016.0,1440.0,17280.0,650,16,188.0,265.0,30.0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.14
4774,12.0,1,2016.0,1440.0,17280.0,1373,18,8.0,85.0,1380.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.51
4784,12.0,1,2021.0,1427.0,17124.0,83,22,7.0,84.0,1320.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
4785,12.0,1,2022.0,1440.0,17280.0,1215,20,98.0,182.0,118.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37
4819,13.0,1,1998.0,1500.0,19500.0,427,32,8.0,85.0,75.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8100000000000005
4822,12.0,1,2015.0,1380.0,16560.0,1066,17,280.0,357.0,1410.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.24
4827,12.0,1,2016.0,1456.0,17472.0,924,42,7.0,84.0,95.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34
4828,214.0,1,2014.0,1410.0,301740.0,1087,12,8.0,89.0,1110.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.54
4833,13.0,1,2004.0,1500.0,19500.0,488,9,4.0,88.0,1410.0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65
4834,12.0,1,2015.0,1470.0,17640.0,1142,21,9.0,86.0,136.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19
4835,13.0,1,1999.0,1500.0,19500.0,429,37,96.0,180.0,75.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.67
4840,12.0,1,2021.0,1452.0,17424.0,1314,13,282.0,359.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66
4843,12.0,1,2020.0,1451.0,17412.0,1221,24,287.0,364.0,1380.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5600000000000005
